0,0.00976575,0.757822,C#5,69,80,0,2
1,0.00976575,4.00884,E4,64,80,1,-1
2,0.00976575,1.0088,A3,69,80,1,-3
3,0.758799,0.816417,D5,64,80,0,3
4,0.820323,0.878918,C#5,64,80,0,2
5,0.882824,0.941418,B4,64,80,0,1
6,0.945325,1.00587,C#5,64,80,0,2
7,1.00978,1.47853,E5,65,80,0,3
8,1.00978,2.00589,B3,65,80,1,-2
9,1.50881,1.97659,D5,64,80,0,2
10,2.00686,2.47171,B4,67,80,0,1
11,2.00686,2.99906,D4,67,80,1,-1
12,2.50199,2.96977,G#4,64,80,0,2
13,3.00102,3.75786,A4,69,80,0,1
14,3.00102,4.00884,C#4,61,80,1,-5
15,3.75884,3.87505,C#5,64,80,0,2
16,3.88286,4.00201,A4,64,80,0,1
17,4.00982,6.25008,E5,64,80,0,3
18,4.50885,5.00592,G#4,56,80,1,-2
19,4.50885,5.00592,D5,70,80,1,-1
20,5.0069,5.50105,G#4,59,80,1,-2
21,5.0069,5.50105,D5,69,80,1,-1
22,5.50202,5.9698,G#4,56,80,1,-2
23,5.50202,5.9991,D5,70,80,1,-1
24,6.00105,7.00888,A4,61,80,1,-2
25,6.00105,7.00888,C#5,75,80,1,-1
26,6.26571,6.49618,A5,64,80,0,5
27,6.5118,6.74325,G#5,64,80,0,4
28,6.75888,6.99423,G5,64,80,0,3
29,7.00986,7.24521,F5,65,80,0,2
30,7.00986,8.00596,D4,57,80,1,-5
31,7.00986,7.75694,D5,71,-1,1,-1
32,7.26084,7.49326,F#5,64,80,0,3
33,7.50889,7.74131,E5,64,80,0,2
34,7.75694,7.99131,D5,64,80,0,1
35,8.00694,8.24132,C#5,67,80,0,2
36,8.25694,8.48644,B4,64,80,0,1
37,8.50206,8.73351,D5,64,80,0,2
38,8.74914,8.98449,F#5,64,80,0,4
39,9.00109,9.75794,A4,69,80,0,1
40,9.00109,10.0089,C#4,69,80,1,-5
41,9.00109,11.006,E3,64,80,1,-5
42,9.75892,9.87513,B4,64,80,0,2
43,9.88294,10.0021,A4,64,80,0,1
44,10.0099,10.2453,G#4,65,80,0,2
45,10.0099,11.006,B3,65,80,1,-3
46,10.2609,10.4933,E4,64,80,0,1
47,10.5089,10.7414,F#4,64,80,0,2
48,10.757,10.9914,G#4,64,80,0,3
49,11.007,11.2414,A4,67,80,0,1
50,11.257,11.4865,B-4,64,80,0,2
