0,0.00488284,0.104493,D2,73,80,1,-5
1,0.254884,0.354006,A2,55,80,1,-1
2,0.504398,0.601566,D2,71,80,1,-5
3,0.751958,0.849614,A2,55,80,1,-1
4,1.00001,1.1045,D2,59,80,1,-5
5,1.25489,1.35401,A2,55,80,1,-1
6,1.5044,1.60157,D2,57,80,1,-5
7,1.75196,1.81984,D4,55,80,0,2
8,1.75196,1.84962,A2,55,80,1,-1
9,1.813,1.88185,E4,55,80,0,1
10,1.87501,1.94337,F4,55,80,0,2
11,1.93654,2.00685,G4,55,80,0,3
12,2.00001,2.14699,A4,50,80,0,4
13,2.00001,2.23976,D2,59,80,1,-5
14,2.2549,2.35402,D4,47,80,0,1
15,2.2549,2.35402,F4,47,80,0,2
16,2.2549,2.35402,D5,57,80,0,5
17,2.2549,2.48927,A2,55,80,1,-1
18,2.50441,2.60158,D4,50,80,0,1
19,2.50441,2.60158,F4,50,80,0,2
20,2.50441,2.60158,D5,64,80,0,5
21,2.50441,2.73683,D2,57,80,1,-5
22,2.75197,2.84963,D4,47,80,0,1
23,2.75197,2.84963,F4,47,80,0,2
24,2.75197,2.84963,C#5,61,80,0,4
25,2.75197,2.98488,A2,55,80,1,-1
26,3.00002,3.10451,D4,52,80,0,1
27,3.00002,3.10451,F4,52,80,0,2
28,3.00002,3.10451,C#5,66,80,0,4
29,3.00002,3.23977,D2,59,80,1,-5
30,3.2549,3.35402,D4,47,80,0,1
31,3.2549,3.35402,F4,47,80,0,2
32,3.2549,3.35402,C5,61,80,0,5
33,3.2549,3.48928,A2,55,80,1,-1
34,3.50442,3.60158,D4,50,80,0,1
35,3.50442,3.60158,F4,50,80,0,2
36,3.50442,3.60158,C5,64,80,0,5
37,3.50442,3.73684,D2,57,80,1,-5
38,3.75198,3.84963,D4,47,80,0,1
39,3.75198,3.84963,F4,47,80,0,2
40,3.75198,3.84963,B4,61,80,0,4
41,3.75198,3.98489,A2,55,80,1,-1
42,4.00002,4.10452,D4,52,80,0,1
43,4.00002,4.10452,F4,52,80,0,2
44,4.00002,4.10452,B4,66,80,0,4
45,4.00002,4.23977,D2,59,80,1,-5
46,4.25491,4.35403,D4,47,80,0,1
47,4.25491,4.35403,F4,47,80,0,2
48,4.25491,4.35403,B-4,61,80,0,4
49,4.25491,4.48928,A2,55,80,1,-1
50,4.50442,4.60159,D4,50,80,0,1
51,4.50442,4.60159,F4,50,80,0,2
