0,0.004883,0.152833,B-4,69,80,0,3
1,0.160645,0.270509,G#4,64,80,0,2
2,0.278322,0.387698,B-4,64,80,0,3
3,0.395510,0.514652,G#4,64,80,0,2
4,0.522464,0.755864,G4,65,80,0,1
5,0.771001,1.000980,G#4,64,80,0,2
6,1.016120,1.241220,C5,67,80,0,4
7,1.256360,1.484870,B-4,64,80,0,3
8,1.503430,1.763190,G4,69,80,0,1
9,1.778330,2.007340,G#4,64,80,0,2
10,2.022470,2.255870,B-4,65,80,0,3
11,2.271010,2.500990,G#4,64,80,0,2
12,2.516130,2.741230,C5,67,80,0,4
13,2.756360,2.984880,B-4,64,80,0,3
14,3.003440,3.263200,G4,69,80,0,1
15,3.278340,3.507350,G#4,64,80,0,2
16,3.522480,3.755880,C5,65,80,0,4
17,3.771020,4.001000,B-4,64,80,0,3
18,4.016140,4.241240,G4,67,80,0,1
19,4.256370,4.484890,G#4,64,80,0,2
20,4.503440,4.763210,C5,69,80,0,4
21,4.778350,5.007350,B-4,64,80,0,3
22,5.022490,5.255890,G4,65,80,0,1
23,5.271030,5.501010,G#4,64,80,0,2
24,5.516150,5.741250,C5,67,80,0,4
25,5.756380,5.984900,B-4,64,80,0,3
26,6.003450,6.263220,G4,69,80,0,1
27,6.003450,6.222210,C#3,69,80,1,-5
28,6.278360,6.507360,G#4,64,80,0,2
29,6.522500,6.755900,C5,65,80,0,4
30,6.522500,7.015670,G#3,57,80,1,-4
31,6.522500,7.015670,C#4,57,80,1,-2
32,6.522500,7.015670,F4,67,80,1,-1
33,6.771040,7.001020,B-4,67,80,0,3
34,7.016160,7.241250,G4,72,80,0,1
35,7.016160,7.499560,G#3,64,80,1,-4
36,7.016160,7.499560,C#4,64,80,1,-2
37,7.016160,7.499560,F4,74,80,1,-1
38,7.256390,7.484910,G#4,77,80,0,2
39,7.503460,7.763230,C5,84,80,0,4
40,7.503460,7.722210,F3,84,80,1,-5
41,7.778370,8.007370,B-4,79,80,0,3
42,8.022510,8.255910,G4,80,80,0,1
43,8.022510,8.515680,G#3,72,80,1,-4
44,8.022510,8.515680,C#4,72,80,1,-2
45,8.022510,8.515680,F4,82,80,1,-1
46,8.271050,8.501030,G#4,79,80,0,2
47,8.516160,8.741260,C5,82,80,0,4
48,8.516160,8.999570,G#3,74,80,1,-4
49,8.516160,8.999570,C#4,74,80,1,-2
50,8.516160,8.999570,F4,84,80,1,-1
51,8.756400,8.984920,B-4,79,80,0,3
52,9.003470,9.263240,G4,84,80,0,1
53,9.003470,9.522030,C#3,84,80,1,-5
54,9.278380,9.507380,G#4,79,80,0,2
55,9.522520,9.755920,C5,80,80,0,4
56,9.522520,10.015700,G#3,72,80,1,-4
57,9.522520,10.015700,C#4,72,80,1,-2
58,9.522520,10.015700,F4,82,80,1,-1
59,9.771050,10.001000,B-4,79,80,0,3
60,10.016200,10.241300,G4,82,80,0,1
61,10.016200,10.499600,G#3,74,80,1,-4
62,10.016200,10.499600,C#4,74,80,1,-2
63,10.016200,10.499600,F4,84,80,1,-1
64,10.256400,10.484900,G#4,79,80,0,2
65,10.503500,10.763200,B-4,84,80,0,3
66,10.503500,11.022000,F3,84,80,1,-5
67,10.778400,11.007400,C5,79,80,0,1
68,11.022500,11.255900,C#5,80,80,0,2
69,11.022500,11.515700,G#3,72,80,1,-4
70,11.022500,11.515700,C#4,72,80,1,-2
71,11.022500,11.515700,F4,82,80,1,-1
72,11.271100,11.501000,E-5,79,80,0,3
73,11.516200,11.741300,F5,82,80,0,1
74,11.516200,11.999600,G#3,74,80,1,-4
75,11.516200,11.999600,C#4,74,80,1,-2
76,11.516200,11.999600,F4,84,80,1,-1
77,11.756400,11.984900,F#5,79,80,0,2
78,12.003500,12.800400,B-5,79,80,0,4
79,12.003500,12.522000,G#2,84,80,1,-5
80,12.522500,13.016900,G#3,68,80,1,-4
81,12.522500,13.016900,C4,68,80,1,-2
82,12.522500,13.016900,F#4,78,80,1,-1
83,12.771100,13.046900,G#5,74,80,0,3
84,13.017400,13.290000,F#5,73,80,0,2
85,13.017400,13.507600,G#3,65,80,1,-4
86,13.017400,13.507600,C4,65,80,1,-2
87,13.017400,13.507600,F#4,75,80,1,-1
88,13.260300,13.507600,F5,71,80,0,1
89,13.511500,13.815700,F5,70,80,0,3
90,13.511500,14.030100,E-3,70,80,1,-5
91,13.786400,14.030100,E-5,68,80,0,2
92,14.030600,14.127700,E-5,66,80,0,2
93,14.030600,14.524900,G#3,58,80,1,-4
94,14.030600,14.524900,C4,58,80,1,-2
95,14.030600,14.524900,F#4,68,80,1,-1
96,14.118500,14.208300,F5,66,80,0,3
97,14.199000,14.288400,E-5,65,80,0,2
98,14.279100,14.555100,D5,65,80,0,1
99,14.525400,14.997400,E-5,44,80,0,2
100,14.525400,15.019600,G#3,44,80,1,-4
101,14.525400,15.019600,C4,44,80,1,-2
102,14.525400,15.019600,F#4,54,80,1,-1
103,15.023600,15.824100,B-5,49,80,0,5
104,15.023600,15.545800,G#2,54,80,1,-5
105,15.546300,16.039500,C4,52,80,1,-3
106,15.546300,16.039500,F#4,62,80,1,-1
107,15.794800,16.069300,G#5,58,80,0,4
108,16.040000,16.309500,F#5,55,80,0,3
109,16.040000,16.523400,C4,47,80,1,-3
110,16.040000,16.523400,F#4,57,80,1,-1
111,16.280200,16.523400,F5,52,80,0,2
112,16.527300,16.831500,F5,50,80,0,4
113,16.527300,17.045800,G#3,50,80,1,-5
114,16.802200,16.889100,E-5,47,80,0,3
115,16.879800,16.968700,F5,46,80,0,4
116,16.959400,17.055600,E-5,45,80,0,3
117,17.046300,17.324100,D5,45,80,0,2
118,17.046300,17.540600,C4,37,80,1,-3
119,17.046300,17.540600,F#4,47,80,1,-1
120,17.294800,17.570800,E-5,42,80,0,3
121,17.541100,17.815300,F5,39,80,0,5
122,17.541100,18.035300,C4,31,80,1,-3
123,17.541100,18.035300,F#4,41,80,1,-1
124,17.785400,17.998100,B-4,32,80,0,2
125,18.039300,18.347200,G4,64,80,0,1
126,18.039300,18.561600,C#3,69,80,1,-5
